10-01-2014,00:00:01,B115630,362.0,-22.8846,-43.2267,13.89
10-01-2014,00:00:48,B115630,362.0,-22.8857,-43.2293,29.08
10-01-2014,00:01:57,B115630,362.0,-22.8849,-43.2351,29.82
10-01-2014,00:03:05,B115630,362.0,-22.8775,-43.2411,70.38
10-01-2014,00:04:04,B115630,362.0,-22.8749,-43.243,0.0
10-01-2014,00:04:53,B115630,362.0,-22.8718,-43.2455,56.12
10-01-2014,00:06:12,B115630,362.0,-22.8593,-43.2476,70.56
10-01-2014,00:06:50,B115630,362.0,-22.8563,-43.2474,15.0
10-01-2014,00:07:59,B115630,362.0,-22.8515,-43.2473,48.71
10-01-2014,00:11:14,B115630,362.0,-22.838,-43.2557,70.19
10-01-2014,00:11:43,B115630,362.0,-22.8354,-43.2604,70.01
10-01-2014,00:13:12,B115630,362.0,-22.8267,-43.2744,69.26
10-01-2014,00:14:15,B115630,362.0,-22.823,-43.2792,70.93
10-01-2014,00:15:02,B115630,362.0,-22.8197,-43.2834,0.0
10-01-2014,00:16:02,B115630,362.0,-22.8159,-43.2885,70.19
10-01-2014,00:25:55,B115630,362.0,-22.8272,-43.3513,15.93
10-01-2014,00:27:05,B115630,362.0,-22.8276,-43.3475,41.86
10-01-2014,00:28:00,B115630,362.0,-22.8323,-43.3462,13.15
10-01-2014,00:32:01,B115630,362.0,-22.8507,-43.3499,25.56
10-01-2014,00:33:11,B115630,362.0,-22.8537,-43.3514,26.11
10-01-2014,00:34:00,B115630,362.0,-22.8516,-43.3521,25.37
10-01-2014,00:35:45,B115630,362.0,-22.8479,-43.3588,28.89
10-01-2014,00:36:20,B115630,362.0,-22.8461,-43.3609,51.86
10-01-2014,00:39:05,B115630,362.0,-22.841,-43.3707,70.56
10-01-2014,00:39:24,B115630,362.0,-22.8428,-43.3737,70.56
10-01-2014,00:40:35,B115630,362.0,-22.849,-43.3843,53.71
10-01-2014,00:48:07,B115630,362.0,-22.8609,-43.3701,0.0
10-01-2014,00:49:17,B115630,362.0,-22.864,-43.3637,35.37
10-01-2014,00:49:52,B115630,362.0,-22.8635,-43.3662,0.37
10-01-2014,00:51:02,B115630,362.0,-22.8669,-43.3632,21.67
10-01-2014,00:52:12,B115630,362.0,-22.8653,-43.3575,35.37
10-01-2014,00:53:16,B115630,362.0,-22.8663,-43.3561,0.56
10-01-2014,00:53:51,B115630,362.0,-22.8664,-43.356,0.0
10-01-2014,00:55:01,B115630,362.0,-22.8663,-43.356,0.37
10-01-2014,00:55:37,B115630,362.0,-22.8664,-43.356,0.19
10-01-2014,01:06:45,B115630,362.0,-22.8664,-43.356,0.0
10-01-2014,01:07:55,B115630,362.0,-22.8664,-43.3557,1.11
10-01-2014,01:08:59,B115630,362.0,-22.8667,-43.3556,0.19
10-01-2014,01:10:17,B115630,362.0,-22.8667,-43.3556,0.19
10-01-2014,01:10:52,B115630,362.0,-22.8666,-43.3556,0.0
